x,y,terrain,terrainId,biome,elevation,groundNav,route,encounter,northTerrain,eastTerrain,southTerrain,westTerrain,promptFamilyId
42,91,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
43,91,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
44,91,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
45,91,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
46,91,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
47,91,D,packed-dirt,G,1,.,M,.,D,A,D,D,terrain-packed-dirt
48,91,A,cracked-asphalt,G,1,.,M,.,A,A,A,D,terrain-cracked-asphalt
49,91,A,cracked-asphalt,G,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
50,91,A,cracked-asphalt,G,1,.,M,.,A,A,A,A,terrain-cracked-asphalt
51,91,A,cracked-asphalt,D,1,.,M,.,A,S,S,A,terrain-cracked-asphalt
52,91,S,wasteland-sand,D,1,.,.,.,S,S,S,A,terrain-wasteland-sand
53,91,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
54,91,S,wasteland-sand,D,1,.,.,.,S,B,S,S,terrain-wasteland-sand
55,91,B,beach-sand,L,1,.,.,.,B,B,B,S,terrain-beach-sand
56,91,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
57,91,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
58,91,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
59,91,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
60,91,B,beach-sand,L,1,.,.,.,B,W,W,B,terrain-beach-sand
61,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,B,terrain-fresh-water
62,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
63,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
64,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
65,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
66,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
67,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
68,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
69,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
70,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
71,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
72,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
73,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
74,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
75,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
76,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
77,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
78,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
79,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
80,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
81,91,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
82,91,W,fresh-deep-water,L,0,#,.,.,W,w,W,W,terrain-fresh-water
83,91,w,shallow-ford,L,0,~,.,.,w,w,W,W,terrain-shallow-ford
84,91,w,shallow-ford,L,0,~,.,.,w,w,W,w,terrain-shallow-ford
85,91,w,shallow-ford,L,0,~,.,.,w,w,W,w,terrain-shallow-ford
86,91,w,shallow-ford,L,0,~,.,.,w,B,W,w,terrain-shallow-ford
87,91,B,beach-sand,L,1,.,.,.,B,B,W,w,terrain-beach-sand
88,91,B,beach-sand,L,1,.,.,.,B,B,W,B,terrain-beach-sand
89,91,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
90,91,B,beach-sand,L,1,.,.,L,B,B,B,B,terrain-beach-sand
91,91,B,beach-sand,L,1,.,.,L,B,B,B,B,terrain-beach-sand
92,91,B,beach-sand,L,1,.,.,.,B,g,B,B,terrain-beach-sand
93,91,g,dry-grass,T,1,.,.,.,g,g,G,B,terrain-dry-grass
94,91,g,dry-grass,T,1,.,.,.,g,g,G,g,terrain-dry-grass
95,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
96,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
97,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
98,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
99,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
100,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
101,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
102,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
103,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
104,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
105,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
106,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
107,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
108,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
109,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
110,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
111,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
112,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
113,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
114,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
115,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
116,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
117,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
118,91,g,dry-grass,T,1,.,.,.,g,D,g,g,terrain-dry-grass
119,91,D,packed-dirt,T,1,.,S,.,D,D,g,g,terrain-packed-dirt
120,91,D,packed-dirt,T,1,.,S,.,D,D,D,D,terrain-packed-dirt
121,91,D,packed-dirt,T,1,.,S,.,D,D,D,D,terrain-packed-dirt
122,91,D,packed-dirt,T,1,.,S,.,D,g,D,D,terrain-packed-dirt
123,91,g,dry-grass,T,1,.,.,.,g,g,D,D,terrain-dry-grass
124,91,g,dry-grass,T,1,.,.,.,g,g,D,g,terrain-dry-grass
125,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
126,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
127,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
128,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
129,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
130,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
131,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
132,91,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
133,91,g,dry-grass,T,1,.,.,.,g,G,g,g,terrain-dry-grass
134,91,G,lush-grass,P,1,.,.,.,G,B,B,g,terrain-lush-grass
135,91,B,beach-sand,C,1,.,.,.,B,B,B,G,terrain-beach-sand
136,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
137,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
138,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
139,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
140,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
141,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
142,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
143,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
144,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
145,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
146,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
147,91,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
148,91,B,beach-sand,C,1,.,.,.,B,X,B,B,terrain-beach-sand
149,91,X,cliff-mountain,M,1,#,.,.,X,VOID,X,B,terrain-cliff-mountain
0,92,F,forest-floor,F,1,#,.,.,F,S,X,VOID,terrain-forest-floor
1,92,S,wasteland-sand,D,1,.,.,.,S,S,S,F,terrain-wasteland-sand
2,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
3,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
4,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
5,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
6,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
7,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
8,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
9,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
10,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
11,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
12,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
13,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
14,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
15,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
16,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
17,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
18,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
19,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
20,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
21,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
22,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
23,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
24,92,S,wasteland-sand,G,1,.,.,.,S,S,S,S,terrain-wasteland-sand
25,92,S,wasteland-sand,G,1,.,.,.,S,S,S,S,terrain-wasteland-sand
26,92,S,wasteland-sand,G,1,.,.,.,S,D,S,S,terrain-wasteland-sand
27,92,D,packed-dirt,G,1,.,.,.,D,D,D,S,terrain-packed-dirt
28,92,D,packed-dirt,G,1,.,.,.,D,D,D,D,terrain-packed-dirt
29,92,D,packed-dirt,G,1,.,.,.,D,D,D,D,terrain-packed-dirt
30,92,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
31,92,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
32,92,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
33,92,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
34,92,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
35,92,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
36,92,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
37,92,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
38,92,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
39,92,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
40,92,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
41,92,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
42,92,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
43,92,D,packed-dirt,G,1,.,S,.,D,D,D,D,terrain-packed-dirt
44,92,D,packed-dirt,G,1,.,S,.,D,D,D,D,terrain-packed-dirt
45,92,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
46,92,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
47,92,D,packed-dirt,G,1,.,M,.,D,A,D,D,terrain-packed-dirt
48,92,A,cracked-asphalt,G,1,.,M,.,A,A,A,D,terrain-cracked-asphalt
49,92,A,cracked-asphalt,G,1,.,M,.,A,A,S,A,terrain-cracked-asphalt
50,92,A,cracked-asphalt,G,1,.,M,.,A,S,S,A,terrain-cracked-asphalt
51,92,S,wasteland-sand,D,1,.,.,.,A,S,S,A,terrain-wasteland-sand
52,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
53,92,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
54,92,S,wasteland-sand,D,1,.,.,.,S,B,S,S,terrain-wasteland-sand
55,92,B,beach-sand,L,1,.,.,.,B,B,B,S,terrain-beach-sand
56,92,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
57,92,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
58,92,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
59,92,B,beach-sand,L,1,.,.,.,B,W,B,B,terrain-beach-sand
60,92,W,fresh-deep-water,L,0,#,.,.,B,W,W,B,terrain-fresh-water
61,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
62,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
63,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
64,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
65,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
66,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
67,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
68,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
69,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
70,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
71,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
72,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
73,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
74,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
75,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
76,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
77,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
78,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
79,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
80,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
81,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
82,92,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
83,92,W,fresh-deep-water,L,0,#,.,.,w,W,W,W,terrain-fresh-water
84,92,W,fresh-deep-water,L,0,#,.,.,w,W,W,W,terrain-fresh-water
85,92,W,fresh-deep-water,L,0,#,.,.,w,W,W,W,terrain-fresh-water
86,92,W,fresh-deep-water,L,0,#,.,L,w,W,W,W,terrain-fresh-water
87,92,W,fresh-deep-water,L,0,#,.,L,B,W,W,W,terrain-fresh-water
88,92,W,fresh-deep-water,L,0,#,.,L,B,B,W,W,terrain-fresh-water
89,92,B,beach-sand,L,1,.,.,L,B,B,B,W,terrain-beach-sand
90,92,B,beach-sand,L,1,.,.,L,B,B,B,B,terrain-beach-sand
91,92,B,beach-sand,L,1,.,.,L,B,B,B,B,terrain-beach-sand
92,92,B,beach-sand,L,1,.,.,L,B,G,B,B,terrain-beach-sand
93,92,G,lush-grass,T,1,.,.,L,g,G,G,B,terrain-lush-grass
94,92,G,lush-grass,T,1,.,.,L,g,g,G,G,terrain-lush-grass
95,92,g,dry-grass,T,1,.,.,L,g,g,G,G,terrain-dry-grass
96,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
97,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
98,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
99,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
100,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
101,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
102,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
103,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
104,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
105,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
106,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
107,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
108,92,g,dry-grass,T,1,.,.,.,g,g,f,g,terrain-dry-grass
109,92,g,dry-grass,T,1,.,.,.,g,g,f,g,terrain-dry-grass
110,92,g,dry-grass,T,1,.,.,.,g,g,f,g,terrain-dry-grass
111,92,g,dry-grass,T,1,.,.,.,g,g,f,g,terrain-dry-grass
112,92,g,dry-grass,T,1,.,.,.,g,g,f,g,terrain-dry-grass
113,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
114,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
115,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
116,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
117,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
118,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
119,92,g,dry-grass,T,1,.,.,.,D,D,g,g,terrain-dry-grass
120,92,D,packed-dirt,T,1,.,S,.,D,D,g,g,terrain-packed-dirt
121,92,D,packed-dirt,T,1,.,S,.,D,D,g,D,terrain-packed-dirt
122,92,D,packed-dirt,T,1,.,S,.,D,D,D,D,terrain-packed-dirt
123,92,D,packed-dirt,T,1,.,S,.,g,D,D,D,terrain-packed-dirt
124,92,D,packed-dirt,T,1,.,S,.,g,g,D,D,terrain-packed-dirt
125,92,g,dry-grass,T,1,.,.,.,g,g,D,D,terrain-dry-grass
126,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
127,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
128,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
129,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
130,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
131,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
132,92,g,dry-grass,T,1,.,.,.,g,g,g,g,terrain-dry-grass
133,92,g,dry-grass,T,1,.,.,.,g,B,g,g,terrain-dry-grass
134,92,B,beach-sand,C,1,.,.,.,G,B,B,g,terrain-beach-sand
135,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
136,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
137,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
138,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
139,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
140,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
141,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
142,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
143,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
144,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
145,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
146,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
147,92,B,beach-sand,C,1,.,.,.,B,B,B,B,terrain-beach-sand
148,92,B,beach-sand,C,1,.,.,.,B,X,B,B,terrain-beach-sand
149,92,X,cliff-mountain,M,1,#,.,.,X,VOID,X,B,terrain-cliff-mountain
0,93,X,cliff-mountain,M,1,#,.,.,F,S,X,VOID,terrain-cliff-mountain
1,93,S,wasteland-sand,D,1,.,.,.,S,S,S,X,terrain-wasteland-sand
2,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
3,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
4,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
5,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
6,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
7,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
8,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
9,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
10,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
11,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
12,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
13,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
14,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
15,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
16,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
17,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
18,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
19,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
20,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
21,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
22,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
23,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
24,93,S,wasteland-sand,G,1,.,.,.,S,S,S,S,terrain-wasteland-sand
25,93,S,wasteland-sand,G,1,.,.,.,S,S,S,S,terrain-wasteland-sand
26,93,S,wasteland-sand,G,1,.,.,.,S,D,S,S,terrain-wasteland-sand
27,93,D,packed-dirt,G,1,.,.,.,D,D,D,S,terrain-packed-dirt
28,93,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
29,93,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
30,93,D,packed-dirt,G,1,.,.,G,D,D,D,D,terrain-packed-dirt
31,93,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
32,93,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
33,93,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
34,93,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
35,93,D,packed-dirt,G,1,.,N,G,D,D,D,D,terrain-packed-dirt
36,93,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
37,93,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
38,93,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
39,93,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
40,93,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
41,93,D,packed-dirt,G,1,.,M,G,D,D,D,D,terrain-packed-dirt
42,93,D,packed-dirt,G,1,.,S,G,D,D,D,D,terrain-packed-dirt
43,93,D,packed-dirt,G,1,.,S,G,D,D,D,D,terrain-packed-dirt
44,93,D,packed-dirt,G,1,.,S,G,D,D,D,D,terrain-packed-dirt
45,93,D,packed-dirt,G,1,.,S,.,D,D,D,D,terrain-packed-dirt
46,93,D,packed-dirt,G,1,.,M,.,D,D,D,D,terrain-packed-dirt
47,93,D,packed-dirt,G,1,.,M,.,D,A,D,D,terrain-packed-dirt
48,93,A,cracked-asphalt,G,1,.,M,.,A,S,A,D,terrain-cracked-asphalt
49,93,S,wasteland-sand,G,1,.,.,.,A,S,S,A,terrain-wasteland-sand
50,93,S,wasteland-sand,G,1,.,.,.,A,S,S,S,terrain-wasteland-sand
51,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
52,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
53,93,S,wasteland-sand,D,1,.,.,.,S,S,S,S,terrain-wasteland-sand
54,93,S,wasteland-sand,D,1,.,.,.,S,B,S,S,terrain-wasteland-sand
55,93,B,beach-sand,L,1,.,.,.,B,B,B,S,terrain-beach-sand
56,93,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
57,93,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
58,93,B,beach-sand,L,1,.,.,.,B,B,B,B,terrain-beach-sand
59,93,B,beach-sand,L,1,.,.,.,B,W,B,B,terrain-beach-sand
60,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,B,terrain-fresh-water
61,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
62,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
63,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
64,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
65,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
66,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
67,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
68,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
69,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
70,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
71,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
72,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
73,93,W,fresh-deep-water,L,0,#,.,.,W,W,W,W,terrain-fresh-water
